,Username,Datetime,Tweet Id,Text,Likes,Retweets,Replies,Quotes,Mentioned
10,EyesoFashionNFT,2022-02-01 04:41:39+00:00,1488371945603166208,@NFTPrince @TaliaZoref is bringing fashion to the metaverse with her “eye”conic characters inspired by the contrast between the colorful and fun fashion world and the judging eye that belittles the industry. Public sale begins tomorrow at 3pm UTC / 10 am EST https://t.co/CYP9Z7GSd0,2,0,0,0,"[User(username='NFTPrince', id=131551925, displayname='Prince👑', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
11,EyesoFashionNFT,2022-01-31 23:04:37+00:00,1488287129876582403,@WoWnftAlpha @worldofwomennft Thank you so much for all of your support! We’re so excited the @worldofwomennft holders are ready to bring fashion to the metaverse!,5,0,0,0,"[User(username='worldofwomennft', id=1414218489276125185, displayname='World of Women', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='worldofwomennft', id=1414218489276125185, displayname='World of Women', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
12,EyesoFashionNFT,2022-01-31 12:06:37+00:00,1488121538469531652,Congratulations on your first NFT purchase and welcome to Eyes of Fashion! 🥰 https://t.co/cZM7Q697RQ,15,2,1,0,
13,EyesoFashionNFT,2022-01-31 04:57:36+00:00,1488013571501879297,"ANNOUNCEMENT 📣

We fulfilled our second roadmap milestone! 20% sold! 

Holders will be entered into a raffle for an Eyes of Fashion NFT! There will be 20 winners 🙌 https://t.co/U0hu1OBqZi",86,31,23,3,
14,EyesoFashionNFT,2022-01-29 15:58:41+00:00,1487455164181061633,"It's almost time! 

Presale begins Sunday &amp; we're bringing style to the metaverse with 250+ hand-drawn vibrant traits created by @TaliaZoref who was inspired by the contrast between the colorful &amp; fun fashion world &amp; the judging eye that belittles the industry. https://t.co/zoAgzwJUNw",51,41,15,7,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
15,EyesoFashionNFT,2022-01-28 17:06:27+00:00,1487109830242234369,@CallieReiff Congrats on making the leap! We’re bringing style to the metaverse with fashion illustrations by @TaliaZoref. Minting starts Sunday. https://t.co/OoMVtlJYGP,2,0,0,0,"[User(username='CallieReiff', id=241797576, displayname='Callie Reiff', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
16,EyesoFashionNFT,2022-01-28 15:03:34+00:00,1487078907706626050,"Our presale begins on Sunday and we're bringing style to the metaverse with 250+ hand-drawn vibrant traits created by @TaliaZoref who was inspired by the contrast between the colorful &amp; fun fashion world &amp; the judging eye that belittles the industry.

Who is ready!? #WomeninNFTs https://t.co/glIIq6zNQY",71,50,22,8,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
17,EyesoFashionNFT,2022-01-25 22:31:45+00:00,1486104531658104838,"We are minting this weekend and bringing style to the metaverse with 250+ hand-drawn vibrant traits created by @TaliaZoref who was inspired by the contrast between the colorful and fun fashion world and the judging eye that belittles the industry.

Who is ready!? #WomeninNFTs https://t.co/eMTrBjKtP1",65,27,19,1,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
18,EyesoFashionNFT,2022-01-25 22:23:13+00:00,1486102383511830528,"@Coinbase_NFT .@Coinbase_NFT We are minting this weekend and bringing style to the metaverse with 250+ hand-drawn vibrant traits created by our artist, @TaliaZoref, who was inspired by the contrast between the colorful and fun fashion world and the judging eye that belittles the industry. https://t.co/OHVscdGglb",16,9,5,0,"[User(username='Coinbase_NFT', id=1444011503275810822, displayname='Coinbase NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Coinbase_NFT', id=1444011503275810822, displayname='Coinbase NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
19,EyesoFashionNFT,2022-01-25 22:03:44+00:00,1486097480143945731,"We're so honored to collaborate and receive continual support from the @nftbazl community &amp; collectors! 

Did you know through NFT Bazl you can purchase one of Talia's custom 1/1 pieces, Eyes on Me? It's an inspiration for our Eyes of Fashion collection. 

https://t.co/FtAvuwwGnq https://t.co/sGO0Q1Lm47",18,7,6,1,"[User(username='nftbazl', id=1390359546086969346, displayname='NFT BAZL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
20,EyesoFashionNFT,2022-01-25 17:15:58+00:00,1486025060192178176,"*Announcing EoF Access Pass*

We’ll be airdropping a ✨BONUS NFT✨ to the first 888 people that mint 3 or more Eyes of Fashion within a single transaction. The holders of the Access pass will receive VIP benefits.

To win the 1st pass, 
- Follow us
- Like &amp; RT 
- Join discord https://t.co/OY4acexdVT",183,155,55,10,
21,EyesoFashionNFT,2022-01-20 08:30:09+00:00,1484080795967008769,"Join our team and @stacieabuhler to discuss Fashion in the metaverse and what that means for traditional artists as they move digital. 

https://t.co/jBmL1mpFrg",28,16,7,1,"[User(username='StacieABuhler', id=1467280825871781893, displayname='STACIEABUHLER.ETH', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
22,EyesoFashionNFT,2021-12-30 14:45:04+00:00,1476565001804541956,"Meet our amazingly talented artist, @taliazoref! While, this will be Talia's first NFT collection, she's an experienced Artist and Illustrator who creates live Art during Fashion Weeks worldwide. 

🧵 https://t.co/AqG1s0XWO5",45,23,12,4,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
23,EyesoFashionNFT,2021-12-29 22:50:31+00:00,1476324783683821573,"Amazing sketch as always @TaliaZoref!🙌

@garyvee, @EyesoFashionNFT is Talia's 8,888 fine art NFT Collection with 250+ hand-drawn vibrant traits inspired by the contrast between the colorful and fun fashion world and the judging eye that belittles the industry. https://t.co/meROOngtX9",18,12,10,3,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='garyvee', id=5768872, displayname='Gary Vaynerchuk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
24,EyesoFashionNFT,2021-12-24 00:46:01+00:00,1474179523235270657,"@NFTArtWomen @garyvee @TaliaZoref Gary, it’ll be our honor to welcome you to our Eyes Of Fashion community. Thank you for spreading kindness in the NFT community! 😍🙏🏽",1,0,0,0,"[User(username='NFTArtWomen', id=1460894402390409217, displayname='NFT Women', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='garyvee', id=5768872, displayname='Gary Vaynerchuk', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
25,EyesoFashionNFT,2021-12-19 23:53:22+00:00,1472716719248580611,"✨Fashion Inspiration Of The Day: @ParisHilton 🔥😍 A trendsetter goddess, who inspires us to be confident, bold &amp; fabulous. She’s also a force for women’s success in biz &amp; NFTs🙏🏽 Here’s our custom NFT that @TaliaZoref gifted Paris on her wedding!😍 #womeninnft #cryptotwitter https://t.co/2b0s1v9KQV",20,6,2,0,"[User(username='ParisHilton', id=24929621, displayname='ParisHilton.eth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
26,EyesoFashionNFT,2021-12-08 06:17:50+00:00,1468464821435727872,"@jeremyfall @NFT Amazing! Can't wait to see it all come together. If you're looking for more artists, @TaliaZoref, is an international Illustrator &amp; has been featured in Vogue, NY Times, ELLE, Forbes and more. She's capturing the best of luxury and fashion for our upcoming mint in early 2022.",0,0,0,0,"[User(username='jeremyfall', id=25787685, displayname='jeremyfall.eth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFT', id=16422398, displayname='NFT', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
27,EyesoFashionNFT,2021-11-30 19:29:09+00:00,1465764858658496525,"#WoW 1/1 Eyes of Fashion Piece at @SLSHotels #NFT gallery worldwide!

@EyesoFashionNFT #NFTCommunity #FashionNFT #CryptoFashion #miamiartbasel #MiamiArtWeek https://t.co/bZloi2RSk3",8,4,0,0,"[User(username='SLSHotels', id=501495434, displayname='SLS Hotels', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
28,EyesoFashionNFT,2021-11-29 09:29:36+00:00,1465251589736779782,"@NFT_BZL @BossBeautiesNFT @lisacmayer Incredible - Boss Beauties are a huge inspiration for our mission to bring fashion &amp; NFTs together, to empower women around the world. Love everything you do, Lisa! ✨❤️",1,0,0,0,"[User(username='NFT_BZL', id=1453019535418839044, displayname='NFT_BZL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='BossBeautiesNFT', id=1422314601887186944, displayname='Boss Beauties', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lisacmayer', id=21159477, displayname='Lisa Mayer', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
29,EyesoFashionNFT,2021-11-28 14:33:05+00:00,1464965575785000965,"@bxtcheth @WomenriseNFT 📣 #StayTuned 📣 #EyesOfFashion 📣 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 👁 By 
@TaliaZoref💫 

@TaliaZoref Forbes 30 under 30, worked with #CHANEL, #Fendi, #Dior &amp; MAC.

#NFT #NFTCommunity #FashionAwards #FashionNFT https://t.co/c8NZEEWvlv",3,0,0,1,"[User(username='WomenriseNFT', id=1434245188172591114, displayname='Women Rise NFT is @ SXSW', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
30,EyesoFashionNFT,2021-11-22 00:40:02+00:00,1462581604417691660,We are excited to announce that our amazing artist &amp; co-founder @TaliaZoref will be speaking as part of the @WomenriseNFT Artist Panel tomorrow 11/22 at 4 PM EST 🥰💖 Join us to hear all about our commitment to making fashion a huge part of the NFT movement! #cryptotwitter https://t.co/5kdln5Lq3a,20,9,1,1,"[User(username='TaliaZoref', id=1445192347357167623, displayname='Talia Zoref', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WomenriseNFT', id=1434245188172591114, displayname='Women Rise NFT is @ SXSW', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
31,EyesoFashionNFT,2021-11-18 10:46:46+00:00,1461284743996182529,"@betty_nft This is so true, Betty. Definitely felt this, as I drew Eyes Of Fashion after noticing a lot of judgment in the fashion world :) Would love for you to check it out. https://t.co/tXckLSVt5c",10,2,1,0,"[User(username='betty_nft', id=1418431052704411653, displayname='BΞTTYᵍᵐ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
32,EyesoFashionNFT,2021-11-17 07:55:36+00:00,1460879276539105281,"@Moishe_NFTZilla #StayTuned #EyesOfFashion Can't wait!!! Coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTartist #FasionNFT #NFTdrops #WorldOfWomen https://t.co/o4WiRkGk7A",2,0,0,0,"[User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
33,EyesoFashionNFT,2021-11-16 06:32:34+00:00,1460495996656496643,"@NFTGalIery #StayTuned #EyesOfFashion Can't wait!!! Coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTartist #FasionNFT #NFTdrops #WorldOfWomen https://t.co/Q9v0VaX8B2",1,0,0,0,"[User(username='NFTGalIery', id=1394407358487478276, displayname='NFTGallery ✨', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
34,EyesoFashionNFT,2021-11-13 12:54:49+00:00,1459505028864040963,"@ItsDannyTDJ #StayTuned #EyesOfFashion Can't wait!!! Coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTartist #FasionNFT #NFTdrops #FashionArt https://t.co/3nqlTedj88",4,0,0,1,"[User(username='ItsDannyTDJ', id=223893580, displayname='ItsDannyTDJ.eth', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
35,EyesoFashionNFT,2021-11-13 12:52:40+00:00,1459504485525598209,"@NFTMillionaire #StayTuned #EyesOfFashion Can't wait!!! Coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTartist #FasionNFT #NFTdrops #WorldOfWomen https://t.co/jMtS72h8WL",2,0,0,1,"[User(username='NFTMillionaire', id=1282887357411274752, displayname='Abbas〽️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
36,EyesoFashionNFT,2021-11-12 21:58:18+00:00,1459279412088774662,"@hun6ter #StayTuned #EyesOfFashion Can't wait!!! coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTs #NFTartist #nftgoddesses #NFTdrops https://t.co/OouwdpxfeX",5,1,0,0,"[User(username='hun6ter', id=1297256280206086145, displayname='Hunter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
37,EyesoFashionNFT,2021-11-11 18:27:40+00:00,1458864015208333319,"@CryptoStorm__ #StayTuned #EyesOfFashion Can't wait!!! coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTs #NFTartist #nftgoddesses #NFTdrops https://t.co/kCMkm9lI0V",1,0,0,0,"[User(username='CryptoStorm__', id=1138548860719157256, displayname='Storm🌪', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
38,EyesoFashionNFT,2021-11-11 17:01:48+00:00,1458842408184172546,"@opensea #StayTuned #EyesOfFashion Can't wait!!! Coming soon! 
Creation mode is ON! @EyesoFashionNFT 
First of a kind - 8,888 Unique, hand drawn, colorful, vibrant &amp; inspiring Eyes of #Fashion #NFTs 
https://t.co/5x6ZQxfju5

#NFT #NFTCommunity #NFTs #NFTartist #nftgoddesses #NFTdrops https://t.co/udRal54Jit",1,0,0,1,"[User(username='opensea', id=946213559213555712, displayname='OpenSea', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EyesoFashionNFT', id=1451176078211309573, displayname='Eyes of Fashion', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
